Class 0:

Weight	Rule
-0.1930941790342331	5_15 & 5_22 | 5_22 & ~5_18 | 5_14 & 5_16 & 5_22 | 5_16 & 5_20 & 5_22 | 5_14 & 5_15 & ~5_18 | 5_14 & 5_22 & ~5_17 | 5_15 & 5_16 & ~5_18 | 5_15 & 5_20 & ~5_18 | 5_16 & 5_22 & ~5_17 | 5_16 & 5_22 & ~5_19 | 5_20 & 5_22 & ~5_17 | 5_14 & 5_15 & 5_16 & 5_20 | 5_15 & ~5_17 & ~5_18 | 5_15 & ~5_18 & ~5_19 | 5_16 & ~5_17 & ~5_18 | 5_22 & ~5_17 & ~5_19 | 5_14 & 5_15 & 5_16 & ~5_17 | 5_14 & 5_15 & 5_16 & ~5_19 | 5_14 & 5_15 & 5_20 & ~5_17 | 5_14 & 5_16 & 5_20 & ~5_18 | 5_14 & 5_20 & 5_22 & ~5_19 | 5_15 & 5_16 & 5_20 & ~5_17 | 5_15 & 5_16 & 5_20 & ~5_19 | 5_14 & 5_15 & ~5_17 & ~5_19 | 5_14 & 5_16 & ~5_18 & ~5_19 | 5_14 & 5_20 & ~5_17 & ~5_18 | 5_14 & 5_20 & ~5_18 & ~5_19 | 5_15 & 5_16 & ~5_17 & ~5_19 | 5_15 & 5_20 & ~5_17 & ~5_19 | 5_16 & 5_20 & ~5_18 & ~5_19 | 5_14 & ~5_17 & ~5_18 & ~5_19 | 5_20 & ~5_17 & ~5_18 & ~5_19 | 5_14 & 5_16 & 5_20 & ~5_17 & ~5_19
-0.03922538459300995	5_19 & 5_27 | 5_27 & ~5_23 | 5_18 & 5_20 & 5_27 | 5_20 & 5_25 & 5_27 | 5_18 & 5_19 & ~5_23 | 5_18 & 5_27 & ~5_22 | 5_19 & 5_20 & ~5_23 | 5_19 & 5_25 & ~5_23 | 5_20 & 5_27 & ~5_22 | 5_20 & 5_27 & ~5_24 | 5_25 & 5_27 & ~5_22 | 5_18 & 5_19 & 5_20 & 5_25 | 5_19 & ~5_22 & ~5_23 | 5_19 & ~5_23 & ~5_24 | 5_20 & ~5_22 & ~5_23 | 5_27 & ~5_22 & ~5_24 | 5_18 & 5_19 & 5_20 & ~5_22 | 5_18 & 5_19 & 5_20 & ~5_24 | 5_18 & 5_19 & 5_25 & ~5_22 | 5_18 & 5_20 & 5_25 & ~5_23 | 5_18 & 5_25 & 5_27 & ~5_24 | 5_19 & 5_20 & 5_25 & ~5_22 | 5_19 & 5_20 & 5_25 & ~5_24 | 5_18 & 5_19 & ~5_22 & ~5_24 | 5_18 & 5_20 & ~5_23 & ~5_24 | 5_18 & 5_25 & ~5_22 & ~5_23 | 5_18 & 5_25 & ~5_23 & ~5_24 | 5_19 & 5_20 & ~5_22 & ~5_24 | 5_19 & 5_25 & ~5_22 & ~5_24 | 5_20 & 5_25 & ~5_23 & ~5_24 | 5_18 & ~5_22 & ~5_23 & ~5_24 | 5_25 & ~5_22 & ~5_23 & ~5_24 | 5_18 & 5_20 & 5_25 & ~5_22 & ~5_24
0.028952021151781082	5_24 & 6_4 | 6_4 & ~5_28 | 5_23 & 5_25 & 6_4 | 5_25 & 6_3 & 6_4 | 5_23 & 5_24 & ~5_28 | 5_23 & 6_4 & ~5_27 | 5_24 & 5_25 & ~5_28 | 5_24 & 6_3 & ~5_28 | 5_25 & 6_4 & ~5_27 | 5_25 & 6_4 & ~6_2 | 6_3 & 6_4 & ~5_27 | 5_23 & 5_24 & 5_25 & 6_3 | 5_24 & ~5_27 & ~5_28 | 5_24 & ~5_28 & ~6_2 | 5_25 & ~5_27 & ~5_28 | 6_4 & ~5_27 & ~6_2 | 5_23 & 5_24 & 5_25 & ~5_27 | 5_23 & 5_24 & 5_25 & ~6_2 | 5_23 & 5_24 & 6_3 & ~5_27 | 5_23 & 5_25 & 6_3 & ~5_28 | 5_23 & 6_3 & 6_4 & ~6_2 | 5_24 & 5_25 & 6_3 & ~5_27 | 5_24 & 5_25 & 6_3 & ~6_2 | 5_23 & 5_24 & ~5_27 & ~6_2 | 5_23 & 5_25 & ~5_28 & ~6_2 | 5_23 & 6_3 & ~5_27 & ~5_28 | 5_23 & 6_3 & ~5_28 & ~6_2 | 5_24 & 5_25 & ~5_27 & ~6_2 | 5_24 & 6_3 & ~5_27 & ~6_2 | 5_25 & 6_3 & ~5_28 & ~6_2 | 5_23 & ~5_27 & ~5_28 & ~6_2 | 6_3 & ~5_27 & ~5_28 & ~6_2 | 5_23 & 5_25 & 6_3 & ~5_27 & ~6_2
0.14014948904514313	6_2 & 6_8 | 6_8 & ~6_5 | 5_28 & 6_3 & 6_8 | 6_3 & 6_7 & 6_8 | 5_28 & 6_2 & ~6_5 | 5_28 & 6_8 & ~6_4 | 6_2 & 6_3 & ~6_5 | 6_2 & 6_7 & ~6_5 | 6_3 & 6_8 & ~6_4 | 6_3 & 6_8 & ~6_6 | 6_7 & 6_8 & ~6_4 | 5_28 & 6_2 & 6_3 & 6_7 | 6_2 & ~6_4 & ~6_5 | 6_2 & ~6_5 & ~6_6 | 6_3 & ~6_4 & ~6_5 | 6_8 & ~6_4 & ~6_6 | 5_28 & 6_2 & 6_3 & ~6_4 | 5_28 & 6_2 & 6_3 & ~6_6 | 5_28 & 6_2 & 6_7 & ~6_4 | 5_28 & 6_3 & 6_7 & ~6_5 | 5_28 & 6_7 & 6_8 & ~6_6 | 6_2 & 6_3 & 6_7 & ~6_4 | 6_2 & 6_3 & 6_7 & ~6_6 | 5_28 & 6_2 & ~6_4 & ~6_6 | 5_28 & 6_3 & ~6_5 & ~6_6 | 5_28 & 6_7 & ~6_4 & ~6_5 | 5_28 & 6_7 & ~6_5 & ~6_6 | 6_2 & 6_3 & ~6_4 & ~6_6 | 6_2 & 6_7 & ~6_4 & ~6_6 | 6_3 & 6_7 & ~6_5 & ~6_6 | 5_28 & ~6_4 & ~6_5 & ~6_6 | 6_7 & ~6_4 & ~6_5 & ~6_6 | 5_28 & 6_3 & 6_7 & ~6_4 & ~6_6
-0.02969086728990078	6_6 & 6_13 | 6_13 & ~6_9 | 6_5 & 6_7 & 6_13 | 6_7 & 6_11 & 6_13 | 6_5 & 6_6 & ~6_9 | 6_5 & 6_13 & ~6_8 | 6_6 & 6_7 & ~6_9 | 6_6 & 6_11 & ~6_9 | 6_7 & 6_13 & ~6_8 | 6_7 & 6_13 & ~6_10 | 6_11 & 6_13 & ~6_8 | 6_5 & 6_6 & 6_7 & 6_11 | 6_6 & ~6_8 & ~6_9 | 6_6 & ~6_9 & ~6_10 | 6_7 & ~6_8 & ~6_9 | 6_13 & ~6_8 & ~6_10 | 6_5 & 6_6 & 6_7 & ~6_8 | 6_5 & 6_6 & 6_7 & ~6_10 | 6_5 & 6_6 & 6_11 & ~6_8 | 6_5 & 6_7 & 6_11 & ~6_9 | 6_5 & 6_11 & 6_13 & ~6_10 | 6_6 & 6_7 & 6_11 & ~6_8 | 6_6 & 6_7 & 6_11 & ~6_10 | 6_5 & 6_6 & ~6_8 & ~6_10 | 6_5 & 6_7 & ~6_9 & ~6_10 | 6_5 & 6_11 & ~6_8 & ~6_9 | 6_5 & 6_11 & ~6_9 & ~6_10 | 6_6 & 6_7 & ~6_8 & ~6_10 | 6_6 & 6_11 & ~6_8 & ~6_10 | 6_7 & 6_11 & ~6_9 & ~6_10 | 6_5 & ~6_8 & ~6_9 & ~6_10 | 6_11 & ~6_8 & ~6_9 & ~6_10 | 6_5 & 6_7 & 6_11 & ~6_8 & ~6_10
0.015690362080931664	6_10 & 6_22 | 6_22 & ~6_14 | 6_9 & 6_11 & 6_22 | 6_11 & 6_20 & 6_22 | 6_9 & 6_10 & ~6_14 | 6_9 & 6_22 & ~6_13 | 6_10 & 6_11 & ~6_14 | 6_10 & 6_20 & ~6_14 | 6_11 & 6_22 & ~6_13 | 6_11 & 6_22 & ~6_17 | 6_20 & 6_22 & ~6_13 | 6_9 & 6_10 & 6_11 & 6_20 | 6_10 & ~6_13 & ~6_14 | 6_10 & ~6_14 & ~6_17 | 6_11 & ~6_13 & ~6_14 | 6_22 & ~6_13 & ~6_17 | 6_9 & 6_10 & 6_11 & ~6_13 | 6_9 & 6_10 & 6_11 & ~6_17 | 6_9 & 6_10 & 6_20 & ~6_13 | 6_9 & 6_11 & 6_20 & ~6_14 | 6_9 & 6_20 & 6_22 & ~6_17 | 6_10 & 6_11 & 6_20 & ~6_13 | 6_10 & 6_11 & 6_20 & ~6_17 | 6_9 & 6_10 & ~6_13 & ~6_17 | 6_9 & 6_11 & ~6_14 & ~6_17 | 6_9 & 6_20 & ~6_13 & ~6_14 | 6_9 & 6_20 & ~6_14 & ~6_17 | 6_10 & 6_11 & ~6_13 & ~6_17 | 6_10 & 6_20 & ~6_13 & ~6_17 | 6_11 & 6_20 & ~6_14 & ~6_17 | 6_9 & ~6_13 & ~6_14 & ~6_17 | 6_20 & ~6_13 & ~6_14 & ~6_17 | 6_9 & 6_11 & 6_20 & ~6_13 & ~6_17
0.026053739711642265	6_17 & 8_Anesthesiology-Pediatric | 8_Anesthesiology-Pediatric & ~6_25 | 6_14 & 6_20 & 8_Anesthesiology-Pediatric | 6_20 & 8_Anesthesiology & 8_Anesthesiology-Pediatric | 6_14 & 6_17 & ~6_25 | 6_14 & 8_Anesthesiology-Pediatric & ~6_22 | 6_17 & 6_20 & ~6_25 | 6_17 & 8_Anesthesiology & ~6_25 | 6_20 & 8_Anesthesiology-Pediatric & ~6_22 | 6_20 & 8_Anesthesiology-Pediatric & ~8_AllergyandImmunology | 8_Anesthesiology & 8_Anesthesiology-Pediatric & ~6_22 | 6_14 & 6_17 & 6_20 & 8_Anesthesiology | 6_17 & ~6_22 & ~6_25 | 6_17 & ~6_25 & ~8_AllergyandImmunology | 6_20 & ~6_22 & ~6_25 | 8_Anesthesiology-Pediatric & ~6_22 & ~8_AllergyandImmunology | 6_14 & 6_17 & 6_20 & ~6_22 | 6_14 & 6_17 & 6_20 & ~8_AllergyandImmunology | 6_14 & 6_17 & 8_Anesthesiology & ~6_22 | 6_14 & 6_20 & 8_Anesthesiology & ~6_25 | 6_14 & 8_Anesthesiology & 8_Anesthesiology-Pediatric & ~8_AllergyandImmunology | 6_17 & 6_20 & 8_Anesthesiology & ~6_22 | 6_17 & 6_20 & 8_Anesthesiology & ~8_AllergyandImmunology | 6_14 & 6_17 & ~6_22 & ~8_AllergyandImmunology | 6_14 & 6_20 & ~6_25 & ~8_AllergyandImmunology | 6_14 & 8_Anesthesiology & ~6_22 & ~6_25 | 6_14 & 8_Anesthesiology & ~6_25 & ~8_AllergyandImmunology | 6_17 & 6_20 & ~6_22 & ~8_AllergyandImmunology | 6_17 & 8_Anesthesiology & ~6_22 & ~8_AllergyandImmunology | 6_20 & 8_Anesthesiology & ~6_25 & ~8_AllergyandImmunology | 6_14 & ~6_22 & ~6_25 & ~8_AllergyandImmunology | 8_Anesthesiology & ~6_22 & ~6_25 & ~8_AllergyandImmunology | 6_14 & 6_20 & 8_Anesthesiology & ~6_22 & ~8_AllergyandImmunology
-0.017275748774409294	8_AllergyandImmunology & 8_Dentistry | 8_Dentistry & ~8_Cardiology | 6_25 & 8_Anesthesiology & 8_Dentistry | 8_Anesthesiology & 8_DCPTEAM & 8_Dentistry | 6_25 & 8_AllergyandImmunology & ~8_Cardiology | 6_25 & 8_Dentistry & ~8_Anesthesiology-Pediatric | 8_AllergyandImmunology & 8_Anesthesiology & ~8_Cardiology | 8_AllergyandImmunology & 8_DCPTEAM & ~8_Cardiology | 8_Anesthesiology & 8_Dentistry & ~8_Anesthesiology-Pediatric | 8_Anesthesiology & 8_Dentistry & ~8_Cardiology-Pediatric | 8_DCPTEAM & 8_Dentistry & ~8_Anesthesiology-Pediatric | 6_25 & 8_AllergyandImmunology & 8_Anesthesiology & 8_DCPTEAM | 8_AllergyandImmunology & ~8_Anesthesiology-Pediatric & ~8_Cardiology | 8_AllergyandImmunology & ~8_Cardiology & ~8_Cardiology-Pediatric | 8_Anesthesiology & ~8_Anesthesiology-Pediatric & ~8_Cardiology | 8_Dentistry & ~8_Anesthesiology-Pediatric & ~8_Cardiology-Pediatric | 6_25 & 8_AllergyandImmunology & 8_Anesthesiology & ~8_Anesthesiology-Pediatric | 6_25 & 8_AllergyandImmunology & 8_Anesthesiology & ~8_Cardiology-Pediatric | 6_25 & 8_AllergyandImmunology & 8_DCPTEAM & ~8_Anesthesiology-Pediatric | 6_25 & 8_Anesthesiology & 8_DCPTEAM & ~8_Cardiology | 6_25 & 8_DCPTEAM & 8_Dentistry & ~8_Cardiology-Pediatric | 8_AllergyandImmunology & 8_Anesthesiology & 8_DCPTEAM & ~8_Anesthesiology-Pediatric | 8_AllergyandImmunology & 8_Anesthesiology & 8_DCPTEAM & ~8_Cardiology-Pediatric | 6_25 & 8_AllergyandImmunology & ~8_Anesthesiology-Pediatric & ~8_Cardiology-Pediatric | 6_25 & 8_Anesthesiology & ~8_Cardiology & ~8_Cardiology-Pediatric | 6_25 & 8_DCPTEAM & ~8_Anesthesiology-Pediatric & ~8_Cardiology | 6_25 & 8_DCPTEAM & ~8_Cardiology & ~8_Cardiology-Pediatric | 8_AllergyandImmunology & 8_Anesthesiology & ~8_Anesthesiology-Pediatric & ~8_Cardiology-Pediatric | 8_AllergyandImmunology & 8_DCPTEAM & ~8_Anesthesiology-Pediatric & ~8_Cardiology-Pediatric | 8_Anesthesiology & 8_DCPTEAM & ~8_Cardiology & ~8_Cardiology-Pediatric | 6_25 & ~8_Anesthesiology-Pediatric & ~8_Cardiology & ~8_Cardiology-Pediatric | 8_DCPTEAM & ~8_Anesthesiology-Pediatric & ~8_Cardiology & ~8_Cardiology-Pediatric | 6_25 & 8_Anesthesiology & 8_DCPTEAM & ~8_Anesthesiology-Pediatric & ~8_Cardiology-Pediatric
0.02476591058075428	8_Cardiology-Pediatric & 8_Endocrinology-Metabolism | 8_Endocrinology-Metabolism & ~8_Dermatology | 8_Cardiology & 8_DCPTEAM & 8_Endocrinology-Metabolism | 8_DCPTEAM & 8_Endocrinology & 8_Endocrinology-Metabolism | 8_Cardiology & 8_Cardiology-Pediatric & ~8_Dermatology | 8_Cardiology & 8_Endocrinology-Metabolism & ~8_Dentistry | 8_Cardiology-Pediatric & 8_DCPTEAM & ~8_Dermatology | 8_Cardiology-Pediatric & 8_Endocrinology & ~8_Dermatology | 8_DCPTEAM & 8_Endocrinology-Metabolism & ~8_Dentistry | 8_DCPTEAM & 8_Endocrinology-Metabolism & ~8_EmergencyTrauma | 8_Endocrinology & 8_Endocrinology-Metabolism & ~8_Dentistry | 8_Cardiology & 8_Cardiology-Pediatric & 8_DCPTEAM & 8_Endocrinology | 8_Cardiology-Pediatric & ~8_Dentistry & ~8_Dermatology | 8_Cardiology-Pediatric & ~8_Dermatology & ~8_EmergencyTrauma | 8_DCPTEAM & ~8_Dentistry & ~8_Dermatology | 8_Endocrinology-Metabolism & ~8_Dentistry & ~8_EmergencyTrauma | 8_Cardiology & 8_Cardiology-Pediatric & 8_DCPTEAM & ~8_Dentistry | 8_Cardiology & 8_Cardiology-Pediatric & 8_DCPTEAM & ~8_EmergencyTrauma | 8_Cardiology & 8_Cardiology-Pediatric & 8_Endocrinology & ~8_Dentistry | 8_Cardiology & 8_DCPTEAM & 8_Endocrinology & ~8_Dermatology | 8_Cardiology & 8_Endocrinology & 8_Endocrinology-Metabolism & ~8_EmergencyTrauma | 8_Cardiology-Pediatric & 8_DCPTEAM & 8_Endocrinology & ~8_Dentistry | 8_Cardiology-Pediatric & 8_DCPTEAM & 8_Endocrinology & ~8_EmergencyTrauma | 8_Cardiology & 8_Cardiology-Pediatric & ~8_Dentistry & ~8_EmergencyTrauma | 8_Cardiology & 8_DCPTEAM & ~8_Dermatology & ~8_EmergencyTrauma | 8_Cardiology & 8_Endocrinology & ~8_Dentistry & ~8_Dermatology | 8_Cardiology & 8_Endocrinology & ~8_Dermatology & ~8_EmergencyTrauma | 8_Cardiology-Pediatric & 8_DCPTEAM & ~8_Dentistry & ~8_EmergencyTrauma | 8_Cardiology-Pediatric & 8_Endocrinology & ~8_Dentistry & ~8_EmergencyTrauma | 8_DCPTEAM & 8_Endocrinology & ~8_Dermatology & ~8_EmergencyTrauma | 8_Cardiology & ~8_Dentistry & ~8_Dermatology & ~8_EmergencyTrauma | 8_Endocrinology & ~8_Dentistry & ~8_Dermatology & ~8_EmergencyTrauma | 8_Cardiology & 8_DCPTEAM & 8_Endocrinology & ~8_Dentistry & ~8_EmergencyTrauma
-0.036466557532548904	8_EmergencyTrauma & 8_Hematology | 8_Hematology & ~8_FamilyGeneralPractice | 8_Dermatology & 8_Endocrinology & 8_Hematology | 8_Endocrinology & 8_Gynecology & 8_Hematology | 8_Dermatology & 8_EmergencyTrauma & ~8_FamilyGeneralPractice | 8_Dermatology & 8_Hematology & ~8_Endocrinology-Metabolism | 8_EmergencyTrauma & 8_Endocrinology & ~8_FamilyGeneralPractice | 8_EmergencyTrauma & 8_Gynecology & ~8_FamilyGeneralPractice | 8_Endocrinology & 8_Hematology & ~8_Endocrinology-Metabolism | 8_Endocrinology & 8_Hematology & ~8_Gastroenterology | 8_Gynecology & 8_Hematology & ~8_Endocrinology-Metabolism | 8_Dermatology & 8_EmergencyTrauma & 8_Endocrinology & 8_Gynecology | 8_EmergencyTrauma & ~8_Endocrinology-Metabolism & ~8_FamilyGeneralPractice | 8_EmergencyTrauma & ~8_FamilyGeneralPractice & ~8_Gastroenterology | 8_Endocrinology & ~8_Endocrinology-Metabolism & ~8_FamilyGeneralPractice | 8_Hematology & ~8_Endocrinology-Metabolism & ~8_Gastroenterology | 8_Dermatology & 8_EmergencyTrauma & 8_Endocrinology & ~8_Endocrinology-Metabolism | 8_Dermatology & 8_EmergencyTrauma & 8_Endocrinology & ~8_Gastroenterology | 8_Dermatology & 8_EmergencyTrauma & 8_Gynecology & ~8_Endocrinology-Metabolism | 8_Dermatology & 8_Endocrinology & 8_Gynecology & ~8_FamilyGeneralPractice | 8_Dermatology & 8_Gynecology & 8_Hematology & ~8_Gastroenterology | 8_EmergencyTrauma & 8_Endocrinology & 8_Gynecology & ~8_Endocrinology-Metabolism | 8_EmergencyTrauma & 8_Endocrinology & 8_Gynecology & ~8_Gastroenterology | 8_Dermatology & 8_EmergencyTrauma & ~8_Endocrinology-Metabolism & ~8_Gastroenterology | 8_Dermatology & 8_Endocrinology & ~8_FamilyGeneralPractice & ~8_Gastroenterology | 8_Dermatology & 8_Gynecology & ~8_Endocrinology-Metabolism & ~8_FamilyGeneralPractice | 8_Dermatology & 8_Gynecology & ~8_FamilyGeneralPractice & ~8_Gastroenterology | 8_EmergencyTrauma & 8_Endocrinology & ~8_Endocrinology-Metabolism & ~8_Gastroenterology | 8_EmergencyTrauma & 8_Gynecology & ~8_Endocrinology-Metabolism & ~8_Gastroenterology | 8_Endocrinology & 8_Gynecology & ~8_FamilyGeneralPractice & ~8_Gastroenterology | 8_Dermatology & ~8_Endocrinology-Metabolism & ~8_FamilyGeneralPractice & ~8_Gastroenterology | 8_Gynecology & ~8_Endocrinology-Metabolism & ~8_FamilyGeneralPractice & ~8_Gastroenterology | 8_Dermatology & 8_Endocrinology & 8_Gynecology & ~8_Endocrinology-Metabolism & ~8_Gastroenterology
0.052760351449251175	8_Gastroenterology & 8_InternalMedicine | 8_InternalMedicine & ~8_HematologyOncology | 8_FamilyGeneralPractice & 8_Gynecology & 8_InternalMedicine | 8_Gynecology & 8_InfectiousDiseases & 8_InternalMedicine | 8_FamilyGeneralPractice & 8_Gastroenterology & ~8_HematologyOncology | 8_FamilyGeneralPractice & 8_InternalMedicine & ~8_Hematology | 8_Gastroenterology & 8_Gynecology & ~8_HematologyOncology | 8_Gastroenterology & 8_InfectiousDiseases & ~8_HematologyOncology | 8_Gynecology & 8_InternalMedicine & ~8_Hematology | 8_Gynecology & 8_InternalMedicine & ~8_Hospitalist | 8_InfectiousDiseases & 8_InternalMedicine & ~8_Hematology | 8_FamilyGeneralPractice & 8_Gastroenterology & 8_Gynecology & 8_InfectiousDiseases | 8_Gastroenterology & ~8_Hematology & ~8_HematologyOncology | 8_Gastroenterology & ~8_HematologyOncology & ~8_Hospitalist | 8_Gynecology & ~8_Hematology & ~8_HematologyOncology | 8_InternalMedicine & ~8_Hematology & ~8_Hospitalist | 8_FamilyGeneralPractice & 8_Gastroenterology & 8_Gynecology & ~8_Hematology | 8_FamilyGeneralPractice & 8_Gastroenterology & 8_Gynecology & ~8_Hospitalist | 8_FamilyGeneralPractice & 8_Gastroenterology & 8_InfectiousDiseases & ~8_Hematology | 8_FamilyGeneralPractice & 8_Gynecology & 8_InfectiousDiseases & ~8_HematologyOncology | 8_FamilyGeneralPractice & 8_InfectiousDiseases & 8_InternalMedicine & ~8_Hospitalist | 8_Gastroenterology & 8_Gynecology & 8_InfectiousDiseases & ~8_Hematology | 8_Gastroenterology & 8_Gynecology & 8_InfectiousDiseases & ~8_Hospitalist | 8_FamilyGeneralPractice & 8_Gastroenterology & ~8_Hematology & ~8_Hospitalist | 8_FamilyGeneralPractice & 8_Gynecology & ~8_HematologyOncology & ~8_Hospitalist | 8_FamilyGeneralPractice & 8_InfectiousDiseases & ~8_Hematology & ~8_HematologyOncology | 8_FamilyGeneralPractice & 8_InfectiousDiseases & ~8_HematologyOncology & ~8_Hospitalist | 8_Gastroenterology & 8_Gynecology & ~8_Hematology & ~8_Hospitalist | 8_Gastroenterology & 8_InfectiousDiseases & ~8_Hematology & ~8_Hospitalist | 8_Gynecology & 8_InfectiousDiseases & ~8_HematologyOncology & ~8_Hospitalist | 8_FamilyGeneralPractice & ~8_Hematology & ~8_HematologyOncology & ~8_Hospitalist | 8_InfectiousDiseases & ~8_Hematology & ~8_HematologyOncology & ~8_Hospitalist | 8_FamilyGeneralPractice & 8_Gynecology & 8_InfectiousDiseases & ~8_Hematology & ~8_Hospitalist
-0.07521714270114899	8_Hospitalist & 8_Obsterics&Gynecology-GynecologicOnco | 8_Obsterics&Gynecology-GynecologicOnco & ~8_Nephrology | 8_HematologyOncology & 8_InfectiousDiseases & 8_Obsterics&Gynecology-GynecologicOnco | 8_InfectiousDiseases & 8_Neurophysiology & 8_Obsterics&Gynecology-GynecologicOnco | 8_HematologyOncology & 8_Hospitalist & ~8_Nephrology | 8_HematologyOncology & 8_Obsterics&Gynecology-GynecologicOnco & ~8_InternalMedicine | 8_Hospitalist & 8_InfectiousDiseases & ~8_Nephrology | 8_Hospitalist & 8_Neurophysiology & ~8_Nephrology | 8_InfectiousDiseases & 8_Obsterics&Gynecology-GynecologicOnco & ~8_InternalMedicine | 8_InfectiousDiseases & 8_Obsterics&Gynecology-GynecologicOnco & ~8_Neurology | 8_Neurophysiology & 8_Obsterics&Gynecology-GynecologicOnco & ~8_InternalMedicine | 8_HematologyOncology & 8_Hospitalist & 8_InfectiousDiseases & 8_Neurophysiology | 8_Hospitalist & ~8_InternalMedicine & ~8_Nephrology | 8_Hospitalist & ~8_Nephrology & ~8_Neurology | 8_InfectiousDiseases & ~8_InternalMedicine & ~8_Nephrology | 8_Obsterics&Gynecology-GynecologicOnco & ~8_InternalMedicine & ~8_Neurology | 8_HematologyOncology & 8_Hospitalist & 8_InfectiousDiseases & ~8_InternalMedicine | 8_HematologyOncology & 8_Hospitalist & 8_InfectiousDiseases & ~8_Neurology | 8_HematologyOncology & 8_Hospitalist & 8_Neurophysiology & ~8_InternalMedicine | 8_HematologyOncology & 8_InfectiousDiseases & 8_Neurophysiology & ~8_Nephrology | 8_HematologyOncology & 8_Neurophysiology & 8_Obsterics&Gynecology-GynecologicOnco & ~8_Neurology | 8_Hospitalist & 8_InfectiousDiseases & 8_Neurophysiology & ~8_InternalMedicine | 8_Hospitalist & 8_InfectiousDiseases & 8_Neurophysiology & ~8_Neurology | 8_HematologyOncology & 8_Hospitalist & ~8_InternalMedicine & ~8_Neurology | 8_HematologyOncology & 8_InfectiousDiseases & ~8_Nephrology & ~8_Neurology | 8_HematologyOncology & 8_Neurophysiology & ~8_InternalMedicine & ~8_Nephrology | 8_HematologyOncology & 8_Neurophysiology & ~8_Nephrology & ~8_Neurology | 8_Hospitalist & 8_InfectiousDiseases & ~8_InternalMedicine & ~8_Neurology | 8_Hospitalist & 8_Neurophysiology & ~8_InternalMedicine & ~8_Neurology | 8_InfectiousDiseases & 8_Neurophysiology & ~8_Nephrology & ~8_Neurology | 8_HematologyOncology & ~8_InternalMedicine & ~8_Nephrology & ~8_Neurology | 8_Neurophysiology & ~8_InternalMedicine & ~8_Nephrology & ~8_Neurology | 8_HematologyOncology & 8_InfectiousDiseases & 8_Neurophysiology & ~8_InternalMedicine & ~8_Neurology
0.020177727565169334	8_Neurology & 8_Ophthalmology | 8_Ophthalmology & ~8_Obstetrics | 8_Nephrology & 8_Neurophysiology & 8_Ophthalmology | 8_Neurophysiology & 8_Oncology & 8_Ophthalmology | 8_Nephrology & 8_Neurology & ~8_Obstetrics | 8_Nephrology & 8_Ophthalmology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_Neurology & 8_Neurophysiology & ~8_Obstetrics | 8_Neurology & 8_Oncology & ~8_Obstetrics | 8_Neurophysiology & 8_Ophthalmology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_Neurophysiology & 8_Ophthalmology & ~8_ObstetricsandGynecology | 8_Oncology & 8_Ophthalmology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_Nephrology & 8_Neurology & 8_Neurophysiology & 8_Oncology | 8_Neurology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_Obstetrics | 8_Neurology & ~8_Obstetrics & ~8_ObstetricsandGynecology | 8_Neurophysiology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_Obstetrics | 8_Ophthalmology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_ObstetricsandGynecology | 8_Nephrology & 8_Neurology & 8_Neurophysiology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_Nephrology & 8_Neurology & 8_Neurophysiology & ~8_ObstetricsandGynecology | 8_Nephrology & 8_Neurology & 8_Oncology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_Nephrology & 8_Neurophysiology & 8_Oncology & ~8_Obstetrics | 8_Nephrology & 8_Oncology & 8_Ophthalmology & ~8_ObstetricsandGynecology | 8_Neurology & 8_Neurophysiology & 8_Oncology & ~8_Obsterics&Gynecology-GynecologicOnco | 8_Neurology & 8_Neurophysiology & 8_Oncology & ~8_ObstetricsandGynecology | 8_Nephrology & 8_Neurology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_ObstetricsandGynecology | 8_Nephrology & 8_Neurophysiology & ~8_Obstetrics & ~8_ObstetricsandGynecology | 8_Nephrology & 8_Oncology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_Obstetrics | 8_Nephrology & 8_Oncology & ~8_Obstetrics & ~8_ObstetricsandGynecology | 8_Neurology & 8_Neurophysiology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_ObstetricsandGynecology | 8_Neurology & 8_Oncology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_ObstetricsandGynecology | 8_Neurophysiology & 8_Oncology & ~8_Obstetrics & ~8_ObstetricsandGynecology | 8_Nephrology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_Obstetrics & ~8_ObstetricsandGynecology | 8_Oncology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_Obstetrics & ~8_ObstetricsandGynecology | 8_Nephrology & 8_Neurophysiology & 8_Oncology & ~8_Obsterics&Gynecology-GynecologicOnco & ~8_ObstetricsandGynecology
